accounting,1.3178534571723426
admin,2.362229102167183
agriculture,0.009287925696594427
arch,0.09081527347781218
arts,0.2301341589267286
aviation,0.03508771929824561
care,0.4066047471620227
childcare,1.1620227038183695
construction,0.36429308565531476
customer,1.7461300309597523
driver,1.3931888544891642
education,1.5603715170278638
engchem,0.0196078431372549
engcivil,0.07636738906088751
engelectric,0.13106295149638802
engid,0.38699690402476783
engmech,0.1393188854489164
finance,0.27450980392156865
food,3.176470588235294
hospitality,0.15583075335397317
hr,0.6212590299277606
install,1.9081527347781218
insurance,0.2043343653250774
legal,0.29102167182662536
management,3.8163054695562435
manufacturing,0.608875128998968
marketing,0.7884416924664602
math,0.19917440660474717
meddental,0.16305469556243551
meddr,0.6563467492260062
media,0.25386996904024767
medinfo,0.2837977296181631
mednurse,3.128998968008256
medtech,1.0970072239422084
military,0.013415892672858616
mining,0.0041279669762641896
personal,0.21775025799793601
pharmacy,0.2868937048503612
project,0.6460268317853457
protective,0.5025799793601651
realestate,0.1826625386996904
retail,2.7358101135190918
sales,2.460268317853457
sanitation,0.7141382868937048
science,0.42724458204334365
service,1.0092879256965945
socialscience,0.04540763673890609
sports,0.21878224974200206
tech,0.0041279669762641896
techhelp,0.5139318885448917
techinfo,0.9236326109391125
techsoftware,2.4901960784313726
therapy,0.9793601651186791
transport,0.1217750257997936
uncategorized,1.152734778121775
veterinary,0.14551083591331268
warehouse,0.8751289989680082
